label,len,qr,count_queries,qry_type,qry_name_enthropy,qry_name_len,count_labels,resp_type,resp_ttl,resp_len,count_auth_rr,count_add_rr,count_answers,count_rtypes
1,264,1,1,16,5.729940315142405,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.875940654545128,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.758354529937036,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.813044460309801,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.884078169867042,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.745585651974805,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.293660689688185,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.7682364454043435,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.818543911028041,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.747594878099566,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.772096903353593,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.797467872018044,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.781438939739285,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.812259338195629,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.729889438883553,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.755116061700653,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.797384906054296,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.701811657074774,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.677378380361394,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.71217435137529,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.793389750549942,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.373660689688185,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.70963518082348,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.373660689688185,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.373660689688185,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.373660689688185,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.818978382733255,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.80477395809779,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.732017434475302,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.794595126946229,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.772531375058805,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.807446970872207,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.756654157284441,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.743982462709063,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.768235590071841,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.758354529937036,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.884078169867042,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.765008480792706,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.293660689688185,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.747594878099566,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.797467872018044,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774724,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.812259338195629,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.729889438883553,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.812259338195631,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.734705520005328,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.75571732066587,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.807964408541172,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.803886287073064,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.7458024601611655,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.807280183612201,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.755116061700653,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.797384906054296,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.71217435137529,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.70963518082348,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.851520739922345,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.794595126946229,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.772531375058805,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.760445866693037,193,5,0,0,0,0,0,0,0
1,71,0,1,16,4.323856189774724,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.786302183321563,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.709537142104122,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.709934954973583,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.805424382656852,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.807446970872207,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.756654157284441,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.765008480792706,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.8169557945179005,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.323856189774724,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.812259338195631,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.734705520005328,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.75571732066587,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.807964408541172,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.803886287073064,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.740002379960313,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.844903447902432,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.771727525330334,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.835408841679834,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.695928610910178,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.762736139353602,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.784698994055817,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.7458024601611655,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.807280183612201,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.851520739922345,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.779416351523931,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.760445866693037,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774724,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.786302183321563,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.709537142104122,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.686887204007091,193,5,0,0,0,0,0,0,0
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.805558224879459,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.809986996756521,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.679317147280491,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.726365413920163,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.709934954973583,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.805424382656852,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.8169557945179005,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.775407833928977,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.740002379960313,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.844903447902432,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.771727525330334,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.373660689688185,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.835408841679834,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.695928610910178,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.82795555128689,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.771329712460878,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.785950677580099,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.781521905703032,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.744633742600631,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.80099561077979,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.77941635152393,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.762736139353602,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.784698994055817,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.779416351523931,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.7522396028304765,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.686887204007091,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.805558224879459,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.809986996756521,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.676943908656181,193,5,0,0,0,0,0,0,0
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.75275704049944,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.82414140046564,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.794088192902009,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.780621727920218,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.679317147280491,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.726365413920163,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.775407833928977,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.714917823355365,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.373660689688185,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.82795555128689,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.771329712460878,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.785950677580099,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.781521905703032,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.744633742600631,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.729976118645655,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.757536462785468,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.831881102918091,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.866612835582535,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.764274234937387,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.747594022767057,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.78711939514063,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.80099561077979,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.77941635152393,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.7522396028304765,193,5,16,3,13,0,0,1,1
1,239,0,1,16,5.728106955599706,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.676943908656181,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.75275704049944,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.82414140046564,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.804787320188383,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.760377118152393,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.703001960715452,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.717443631816582,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.829124268847421,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.794088192902009,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.780621727920218,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.714917823355365,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.801042773240287,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.729976118645655,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.757536462785468,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.831881102918091,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.866612835582535,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.764274234937387,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.815501520230368,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.818544766360546,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.792500076391871,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.727987330800204,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.794761914206232,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.793892970795805,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.688945595725693,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.747594022767057,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.78711939514063,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.728106955599706,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.726097729474949,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.804787320188383,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.760377118152393,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.703001960715452,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.483856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.731080597856732,193,5,0,0,0,0,0,0,0
1,71,0,1,16,4.243856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.769991349174489,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.764541919382597,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.746222714443276,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.729976118645656,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.717443631816582,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.829124268847421,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.801042773240287,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.63904215832963,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.815501520230368,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.243856189774724,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.818544766360546,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.792500076391871,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774724,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.727987330800204,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.794761914206232,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.647360976301014,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.689448815971553,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.750350856837731,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.803836266146716,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.823490120574071,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.822972682905105,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.756067971074831,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.793892970795805,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.688945595725693,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.726097729474949,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.730696147077868,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.483856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774724,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.731080597856732,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.243856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.769991349174489,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.764541919382597,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.742430149702172,193,5,0,0,0,0,0,0,0
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.755066040774299,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.838401211551154,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.772531375058805,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.788490703464413,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.746222714443276,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.729976118645656,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.63904215832963,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.243856189774724,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.749916385132516,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.323856189774724,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.647360976301014,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.689448815971553,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.750350856837731,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.803836266146716,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.823490120574071,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.780921502070319,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.836931864508015,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.7221863952668475,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.675452975532894,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.714497569073253,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.789645203601843,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.713618977370585,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.822972682905105,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.756067971074831,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.730696147077868,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774724,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.753625128577364,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.742430149702172,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774724,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.755066040774299,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.838401211551154,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.827835926487381,193,5,0,0,0,0,0,0,0
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.848126843383206,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.720732120979317,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.696597763083533,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.7188283022309605,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.772531375058805,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.788490703464413,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.749916385132516,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.710054579773088,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,264,1,1,16,5.780921502070319,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.836931864508015,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.7221863952668475,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.675452975532894,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.714497569073253,193,5,16,3,13,0,0,1,1
1,71,0,1,16,4.323856189774723,25,3,0,0,0,0,0,0,0
1,239,0,1,16,5.809335716864956,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.866229240136176,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.779162884501822,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.769137478519668,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.7155548858238285,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.815920919179977,193,5,0,0,0,0,0,0,0
1,239,0,1,16,5.700980227832602,193,5,0,0,0,0,0,0,0
1,264,1,1,16,5.789645203601843,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.713618977370585,193,5,16,3,13,0,0,1,1
1,264,1,1,16,5.753625128577364,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.323856189774723,25,3,16,3,13,0,0,1,1
1,239,0,1,16,5.764624885346348,193,5,0,0,0,0,0,0,0
1,96,1,1,16,4.323856189774724,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
1,264,1,1,16,5.827835926487381,193,5,16,3,13,0,0,1,1
1,96,1,1,16,4.403856189774723,25,3,16,3,13,0,0,1,1
1,71,0,1,16,4.403856189774723,25,3,0,0,0,0,0,0,0
